employee_id,first_name,last_name,gender,pronouns,age,birth_date,department,business_unit,job_level,job_title,location,manager_id,base_salary,bonus_eligible,bonus_pct,equity_grant,equity_pct,employment_type,employment_status,hire_date,termination_date,ethnicity,marital_status,education_level,pay_frequency,veteran_status,disability_status,cost_center,fte,exemption_status,high_potential_flag,succession_plan_status,aihr_certified,training_count,last_training_date,promotion_count,last_promotion_date,snapshot_date,tenure_months,performance_rating,current_salary,engagement_score,risk_of_exit_score
652,Cameron,Garcia,Male,he/him,35,1989-06-30,Customer Success,Commercial,5,Analyst,"San Francisco, CA",,70480,False,0.0,True,0.0191,Full-time,Active,2024-06-30,,White,Widowed,Bachelor,Monthly,False,False,CC1006,1.0,Exempt,True,In plan,False,2,2024-09-30,0,,2024-11-30,5,2.56,70480,54.433431689398205,0.43375762666396395
653,Casey,Rodriguez,Male,he/him,34,1990-06-30,Product,Tech,3,Manager,"Seattle, WA",,91464,True,0.093,True,0.0885,Contractor,Active,2024-06-30,,Asian,Married,Master,Monthly,False,False,CC1019,1.0,Exempt,True,In plan,False,2,2025-02-28,0,,2024-11-30,5,2.66,91464,52.26598611111656,0.4331792161981213
654,Jordan,Johnson,Female,they/them,30,1994-06-30,Product,Tech,1,Senior Manager,"San Francisco, CA",,108071,False,0.0,True,0.0564,Full-time,Active,2024-06-30,,Hispanic,Married,Master,Monthly,False,False,CC1010,1.0,Non-exempt,False,Not in plan,False,2,2024-09-30,0,,2024-11-30,5,3.02,108071,55.39855555583168,0.44420113426299496
655,Casey,Garcia,Female,she/her,27,1997-06-30,Engineering,Tech,1,Senior Manager,"New York, NY",,114046,True,0.117,True,0.0225,Contractor,Active,2024-06-30,,Asian,Divorced,Associate,Monthly,False,False,CC1014,0.5,Non-exempt,True,In plan,False,1,2024-11-30,0,,2024-11-30,5,4.26,114046,88.24987790994876,0.10472281127332494
656,Jordan,Garcia,Female,he/him,33,1991-06-30,Finance,Corporate,1,Director,"Seattle, WA",,94932,False,0.0,True,0.0696,Full-time,Active,2024-06-30,,White,Married,Bachelor,Monthly,False,False,CC1002,0.8,Non-exempt,False,Not in plan,False,0,,0,,2024-11-30,5,2.62,94932,53.69268712214721,0.466606805741884
658,Riley,Smith,Male,she/her,32,1992-07-31,Sales,Commercial,4,Senior Manager,Remote,,99699,True,0.065,False,0.0,Full-time,Terminated,2024-07-31,2025-01-31,White,Married,Bachelor,Monthly,False,False,CC1016,0.8,Exempt,False,Not in plan,False,0,,0,,2024-11-30,4,2.84,99699,61.33376410681352,0.3858986476871149
659,Jordan,Jones,Female,she/her,35,1989-07-31,Sales,Commercial,1,Manager,"Seattle, WA",,71680,True,0.086,True,0.0746,Part-time,Active,2024-07-31,,White,Single,Bachelor,Monthly,False,False,CC1018,1.0,Non-exempt,True,In plan,False,0,,0,,2024-11-30,4,2.15,71680,36.510599649206554,0.6224986475589468
661,Robin,Williams,Female,he/him,31,1993-07-31,Customer Success,Commercial,4,Senior Director,"Seattle, WA",,63026,True,0.186,True,0.0802,Full-time,Active,2024-07-31,,Black,Married,PhD,Monthly,False,False,CC1018,1.0,Exempt,False,Not in plan,False,1,2025-05-31,0,,2024-11-30,4,3.23,63026,66.120590182512,0.3274499476010711
662,Jordan,Smith,Male,he/him,27,1997-07-31,Finance,Corporate,2,Manager,"San Francisco, CA",,77727,True,0.103,True,0.0545,Full-time,Active,2024-07-31,,White,Married,Bachelor,Monthly,False,False,CC1002,1.0,Exempt,False,Not in plan,False,1,2025-01-31,0,,2024-11-30,4,2.72,77727,59.99546614460407,0.4094820160128484
663,Jordan,Williams,Male,he/him,42,1982-07-31,Customer Success,Commercial,1,Senior Director,"New York, NY",,67390,False,0.0,False,0.0,Full-time,Terminated,2024-07-31,2024-12-31,Hispanic,Single,Associate,Monthly,False,False,CC1005,1.0,Non-exempt,False,Not in plan,False,2,2025-01-31,0,,2024-11-30,4,2.22,67390,33.238856243333636,0.6483182807097574
664,Riley,Miller,Female,he/him,44,1980-07-31,Sales,Commercial,1,Manager,"Seattle, WA",,82561,True,0.094,True,0.0671,Full-time,Active,2024-07-31,,White,Married,PhD,Monthly,False,False,CC1018,0.8,Non-exempt,False,Not in plan,False,2,2024-09-30,0,,2024-11-30,4,1.83,82561,42.33863829402597,0.5287489314525532
665,Taylor,Williams,Male,she/her,29,1995-07-31,Sales,Commercial,1,Manager,"New York, NY",,109215,True,0.09,True,0.0527,Full-time,Active,2024-07-31,,Hispanic,Single,Bachelor,Monthly,False,False,CC1013,1.0,Non-exempt,True,In plan,False,2,2024-10-31,0,,2024-11-30,4,2.27,109215,43.47237423470217,0.5779742509980416
666,Riley,Davis,Male,she/her,33,1991-07-31,Engineering,Tech,1,Analyst,"Seattle, WA",,132375,True,0.154,True,0.0219,Part-time,Active,2024-07-31,,White,Single,High School,Monthly,False,False,CC1001,1.0,Non-exempt,False,Not in plan,False,3,2025-03-31,0,,2024-11-30,4,3.98,132375,81.54815540021005,0.15898656915384002
667,Alex,Smith,Female,she/her,30,1994-07-31,Customer Success,Commercial,4,Analyst,"New York, NY",,60514,True,0.081,True,0.0766,Full-time,Active,2024-07-31,,White,Married,Master,Monthly,False,False,CC1005,1.0,Exempt,False,Not in plan,False,1,2025-03-31,0,,2024-11-30,4,3.17,60514,64.61411665291219,0.34200549840944605
668,Drew,Johnson,Female,she/her,49,1975-07-31,HR,Corporate,3,Manager,"New York, NY",,74901,False,0.0,True,0.0482,Full-time,Active,2024-07-31,,White,Married,Bachelor,Monthly,False,False,CC1014,0.5,Exempt,False,Not in plan,False,1,2025-02-28,0,,2024-11-30,4,3.68,74901,69.53050223002703,0.32505310307363894
669,Casey,Brown,Female,she/her,39,1985-07-31,Marketing,Commercial,2,Senior Analyst,"New York, NY",,72473,False,0.0,True,0.0602,Full-time,Active,2024-07-31,,Hispanic,Married,Associate,Monthly,False,False,CC1014,0.8,Exempt,False,Not in plan,False,0,,0,,2024-11-30,4,2.26,72473,48.624627033927965,0.5481739850896543
670,Riley,Wilson,Male,he/him,46,1978-07-31,Customer Success,Commercial,2,Senior Manager,"Austin, TX",,80824,False,0.0,True,0.0232,Full-time,Terminated,2024-07-31,2025-01-31,Hispanic,Single,Bachelor,Monthly,False,False,CC1013,0.8,Exempt,False,Not in plan,False,1,2025-05-31,0,,2024-11-30,4,3.33,80824,68.16293715421475,0.32247366195124993
671,Casey,Davis,Male,she/her,40,1984-07-31,Customer Success,Commercial,1,Senior Manager,"Austin, TX",,77631,False,0.0,True,0.0611,Full-time,Active,2024-07-31,,White,Single,Bachelor,Monthly,False,False,CC1012,1.0,Non-exempt,False,Not in plan,False,2,2024-12-31,0,,2024-11-30,4,2.93,77631,56.871032212769514,0.4537317290616957
672,Alex,Williams,Non-binary,she/her,29,1995-08-31,Sales,Commercial,1,VP,Remote,,84442,True,0.101,True,0.0182,Full-time,Active,2024-08-31,,Hispanic,Single,Associate,Monthly,False,False,CC1016,1.0,Non-exempt,False,Not in plan,False,1,2025-07-31,0,,2024-11-30,3,3.87,84442,83.20934186422426,0.14809033808299363
673,Jordan,Jones,Female,he/him,25,1999-08-31,Sales,Commercial,1,Senior Manager,Remote,,89604,False,0.0,True,0.0159,Full-time,Active,2024-08-31,,White,Married,Bachelor,Monthly,False,False,CC1015,1.0,Non-exempt,False,Not in plan,False,0,,0,,2024-11-30,3,2.34,89604,46.26959230937489,0.5246912326376298
674,Robin,Miller,Male,he/him,27,1997-08-31,Engineering,Tech,3,Analyst,"New York, NY",,124423,False,0.0,True,0.0736,Full-time,Active,2024-08-31,,White,Married,Bachelor,Monthly,False,False,CC1019,0.8,Exempt,False,Not in plan,False,2,2025-04-30,0,,2024-11-30,3,3.31,124423,65.02757677612168,0.3628234460214432
675,Jordan,Rodriguez,Female,he/him,38,1986-08-31,Marketing,Commercial,2,Director,"San Francisco, CA",,88377,False,0.0,True,0.0816,Full-time,Active,2024-08-31,,White,Single,PhD,Monthly,False,False,CC1018,1.0,Exempt,False,Not in plan,False,1,2025-07-31,0,,2024-11-30,3,2.98,88377,58.034348580543174,0.41344026734384964
676,Morgan,Miller,Male,they/them,32,1992-08-31,Sales,Commercial,3,Manager,"New York, NY",,88872,True,0.104,False,0.0,Full-time,Active,2024-08-31,,Hispanic,Married,Master,Monthly,False,False,CC1000,0.5,Exempt,False,Not in plan,False,1,2025-02-28,0,,2024-11-30,3,3.31,88872,73.13674765402101,0.2968589419066951
677,Casey,Johnson,Male,she/her,22,2002-08-31,Finance,Corporate,2,Senior Director,Remote,,102597,False,0.0,False,0.0,Full-time,Active,2024-08-31,,Black,Married,Bachelor,Monthly,False,False,CC1015,0.8,Exempt,False,Not in plan,False,0,,0,,2024-11-30,3,2.61,102597,51.893539538496675,0.5478454167076687
678,Morgan,Brown,Female,she/her,36,1988-08-31,Support,Tech,2,Senior Manager,"Seattle, WA",,75888,True,0.1,True,0.0813,Full-time,Active,2024-08-31,,White,Divorced,Master,Monthly,False,False,CC1016,1.0,Exempt,False,Not in plan,False,1,2024-11-30,0,,2024-11-30,3,3.44,75888,63.28169179578794,0.3615552327148132
679,Robin,Rodriguez,Male,she/her,35,1989-08-31,Engineering,Tech,2,Senior Manager,"Seattle, WA",,107630,False,0.0,False,0.0,Full-time,Active,2024-08-31,,Asian,Single,Bachelor,Monthly,False,False,CC1019,0.8,Exempt,True,In plan,False,1,2025-05-31,0,,2024-11-30,3,3.44,107630,65.98163903182657,0.353112401338096
681,Alex,Rodriguez,Female,she/her,41,1983-08-31,Engineering,Tech,1,Director,Remote,,123792,False,0.0,True,0.0692,Full-time,Active,2024-08-31,,White,Single,Bachelor,Monthly,True,False,CC1011,1.0,Non-exempt,False,Not in plan,False,1,2025-06-30,0,,2024-11-30,3,3.22,123792,74.98002267407914,0.23857316913341345
682,Alex,Williams,Female,he/him,37,1987-08-31,Product,Tech,1,Senior Director,Remote,,95325,False,0.0,True,0.0521,Full-time,Terminated,2024-08-31,2024-12-31,White,Married,Master,Monthly,False,False,CC1008,1.0,Non-exempt,False,Not in plan,False,0,,0,,2024-11-30,3,3.64,95325,71.69021587213714,0.2947151254017842
683,Drew,Wilson,Female,she/her,35,1989-08-31,Sales,Commercial,1,Senior Analyst,"San Francisco, CA",,73884,True,0.182,True,0.0155,Full-time,Active,2024-08-31,,Black,Married,Associate,Monthly,False,False,CC1013,1.0,Non-exempt,False,Not in plan,True,0,,0,,2024-11-30,3,2.06,73884,34.52740280342289,0.6490200932861012
684,Taylor,Garcia,Male,she/her,35,1989-08-31,Marketing,Commercial,3,Manager,"Austin, TX",,78109,False,0.0,True,0.074,Full-time,Active,2024-08-31,,Hispanic,Married,Bachelor,Monthly,False,False,CC1005,1.0,Exempt,False,Not in plan,False,0,,0,,2024-11-30,3,3.38,78109,70.16817129636061,0.2633633355515769
685,Casey,Brown,Male,she/her,40,1984-09-30,Sales,Commercial,1,Director,Remote,,96626,False,0.0,True,0.0999,Contractor,Active,2024-09-30,,White,Married,Bachelor,Monthly,False,False,CC1005,0.8,Non-exempt,False,Not in plan,False,1,2024-10-30,0,,2024-11-30,2,2.98,96626,57.64648946877835,0.4444921032611317
686,Riley,Johnson,Male,she/her,34,1990-09-30,Sales,Commercial,1,Manager,"Seattle, WA",,99970,False,0.0,True,0.0186,Full-time,Terminated,2024-09-30,2025-01-30,White,Married,Associate,Monthly,False,False,CC1005,1.0,Non-exempt,False,Not in plan,False,1,2024-12-30,0,,2024-11-30,2,3.04,99970,53.584946145045066,0.5093571384365123
687,Drew,Rodriguez,Female,he/him,30,1994-09-30,Sales,Commercial,1,Senior Director,"Seattle, WA",,107273,True,0.079,True,0.0913,Contractor,Active,2024-09-30,,White,Married,Bachelor,Monthly,False,False,CC1004,1.0,Non-exempt,False,Not in plan,False,0,,0,,2024-11-30,2,2.83,107273,55.44482367631097,0.4520143985682412
688,Robin,Miller,Female,he/him,39,1985-09-30,Product,Tech,3,Senior Manager,"Seattle, WA",,119462,False,0.0,False,0.0,Full-time,Active,2024-09-30,,White,Single,Associate,Monthly,False,False,CC1019,0.5,Exempt,False,Not in plan,False,0,,0,,2024-11-30,2,3.81,119462,71.83865101803741,0.25368885785842377
689,Jordan,Jones,Female,he/him,22,2002-09-30,Engineering,Tech,1,Senior Director,"Seattle, WA",,141108,False,0.0,True,0.03,Full-time,Terminated,2024-09-30,2025-02-28,White,Single,PhD,Monthly,False,False,CC1002,1.0,Non-exempt,False,Not in plan,False,3,2024-11-30,0,,2024-11-30,2,3.84,141108,76.21034770885234,0.24286339164393445
690,Drew,Smith,Male,he/him,26,1998-09-30,Sales,Commercial,3,Analyst,"San Francisco, CA",,98943,True,0.141,True,0.0524,Full-time,Active,2024-09-30,,White,Single,Master,Monthly,False,False,CC1017,1.0,Exempt,False,Not in plan,False,2,2025-05-30,0,,2024-11-30,2,3.22,98943,51.86445725853923,0.5028126585542079
691,Jamie,Garcia,Male,she/her,24,2000-09-30,Finance,Corporate,1,Director,"Austin, TX",,82277,False,0.0,True,0.0997,Part-time,Active,2024-09-30,,Hispanic,Single,Bachelor,Monthly,False,False,CC1015,0.8,Non-exempt,False,Not in plan,False,1,2025-05-30,0,,2024-11-30,2,3.04,82277,58.23595399706313,0.45814166785959315
692,Robin,Miller,Female,she/her,30,1994-09-30,Engineering,Tech,3,Senior Manager,Remote,,109997,False,0.0,True,0.0467,Full-time,Active,2024-09-30,,Asian,Married,Associate,Monthly,True,False,CC1009,1.0,Exempt,True,In plan,False,4,2025-07-30,0,,2024-11-30,2,3.48,109997,74.73179268880163,0.23122260980588846
693,Riley,Wilson,Male,he/him,24,2000-09-30,Marketing,Commercial,4,VP,"Seattle, WA",,85428,True,0.181,True,0.0447,Full-time,Active,2024-09-30,,Asian,Divorced,High School,Monthly,False,False,CC1000,1.0,Exempt,False,Not in plan,True,2,2025-05-30,0,,2024-11-30,2,2.64,85428,52.19543091302605,0.4341423778563449
694,Robin,Johnson,Female,he/him,34,1990-09-30,HR,Corporate,1,VP,"New York, NY",,80066,False,0.0,True,0.054,Full-time,Active,2024-09-30,,White,Single,Bachelor,Monthly,False,False,CC1015,1.0,Non-exempt,False,Not in plan,False,2,2025-02-28,0,,2024-11-30,2,3.79,80066,69.92795948701864,0.32692274728987125
695,Riley,Brown,Male,he/him,44,1980-09-30,Sales,Commercial,1,Senior Manager,"Seattle, WA",,73106,False,0.0,True,0.0613,Full-time,Active,2024-09-30,,Asian,Divorced,Associate,Monthly,False,True,CC1014,1.0,Non-exempt,False,Not in plan,False,2,2025-07-30,0,,2024-11-30,2,3.12,73106,65.11457136717696,0.39648158596810024
697,Jamie,Davis,Female,she/her,40,1984-10-31,Finance,Corporate,2,Director,"Austin, TX",,89685,False,0.0,True,0.0971,Full-time,Active,2024-10-31,,Hispanic,Single,Bachelor,Monthly,False,False,CC1015,1.0,Exempt,False,Not in plan,False,1,2025-07-31,0,,2024-11-30,1,2.74,89685,51.091283560876875,0.4612776177704678
698,Cameron,Johnson,Male,he/him,46,1978-10-31,Finance,Corporate,2,Analyst,"Austin, TX",,91797,False,0.0,True,0.0535,Part-time,Active,2024-10-31,,White,Married,Bachelor,Monthly,False,False,CC1018,1.0,Exempt,False,Not in plan,False,1,2025-02-28,0,,2024-11-30,1,2.8,91797,57.821053646088274,0.47223713464823114
700,Robin,Williams,Male,he/him,22,2002-10-31,Sales,Commercial,2,Analyst,Remote,,87352,False,0.0,True,0.0449,Full-time,Active,2024-10-31,,Asian,Single,PhD,Monthly,False,False,CC1012,0.5,Exempt,False,Not in plan,False,1,2025-01-31,0,,2024-11-30,1,3.23,87352,62.87383339892,0.3548944739758315
701,Robin,Garcia,Female,he/him,33,1991-10-31,Finance,Corporate,1,Analyst,"Austin, TX",,81186,True,0.126,True,0.0142,Full-time,Active,2024-10-31,,Black,Single,Bachelor,Monthly,False,False,CC1008,1.0,Non-exempt,False,Not in plan,False,0,,0,,2024-11-30,1,2.87,81186,63.29965789555355,0.3995404310234629
702,Jamie,Miller,Male,she/her,37,1987-10-31,Product,Tech,2,Analyst,"Austin, TX",,96415,False,0.0,True,0.043,Full-time,Active,2024-10-31,,White,Married,Bachelor,Monthly,False,False,CC1007,1.0,Exempt,False,Not in plan,False,1,2025-06-30,0,,2024-11-30,1,2.38,96415,50.19637833831167,0.5632259017341449
703,Jordan,Williams,Male,he/him,32,1992-10-31,Engineering,Tech,4,Analyst,"Seattle, WA",,126884,True,0.097,True,0.0704,Full-time,Active,2024-10-31,,White,Married,Bachelor,Monthly,False,False,CC1003,1.0,Exempt,False,Not in plan,False,0,,0,,2024-11-30,1,2.8,126884,60.96703699605022,0.32849769618262176
704,Casey,Miller,Male,she/her,32,1992-10-31,Sales,Commercial,2,Senior Director,"Seattle, WA",,93828,False,0.0,True,0.0462,Contractor,Active,2024-10-31,,White,Married,Bachelor,Monthly,False,False,CC1004,1.0,Exempt,False,Not in plan,False,0,,0,,2024-11-30,1,2.96,93828,67.7414065667663,0.2953030810139905
705,Cameron,Rodriguez,Male,he/him,33,1991-10-31,HR,Corporate,1,Analyst,"New York, NY",,67583,False,0.0,True,0.0595,Full-time,Active,2024-10-31,,Black,Single,Associate,Monthly,False,False,CC1012,1.0,Non-exempt,False,Not in plan,True,0,,0,,2024-11-30,1,2.5,67583,44.94178789930989,0.5101089304774744
706,Alex,Williams,Female,she/her,32,1992-10-31,Marketing,Commercial,3,VP,"San Francisco, CA",,82276,False,0.0,True,0.0816,Contractor,Active,2024-10-31,,Hispanic,Married,Bachelor,Monthly,False,True,CC1011,1.0,Exempt,False,Not in plan,False,0,,0,,2024-11-30,1,2.36,82276,45.87596665815687,0.5028604467324235
707,Jamie,Miller,Female,she/her,28,1996-10-31,Engineering,Tech,1,Manager,"San Francisco, CA",,134422,True,0.151,True,0.0848,Full-time,Active,2024-10-31,,Hispanic,Single,Master,Monthly,False,False,CC1000,1.0,Non-exempt,False,Not in plan,False,0,,0,,2024-11-30,1,2.76,134422,49.03595453343267,0.4898778525597256
708,Cameron,Brown,Female,she/her,31,1993-10-31,Marketing,Commercial,3,Manager,"Seattle, WA",,77393,False,0.0,True,0.0412,Full-time,Active,2024-10-31,,White,Divorced,Bachelor,Monthly,False,False,CC1005,1.0,Exempt,False,Not in plan,False,1,2024-11-30,0,,2024-11-30,1,2.97,77393,61.666545381075146,0.40213073101274566
709,Morgan,Jones,Male,he/him,40,1984-10-31,Engineering,Tech,2,VP,"San Francisco, CA",,120279,False,0.0,True,0.0269,Full-time,Active,2024-10-31,,White,Married,Bachelor,Monthly,False,False,CC1003,1.0,Exempt,False,Not in plan,False,1,2025-06-30,0,,2024-11-30,1,2.99,120279,57.7879656264438,0.48127475960008276
710,Alex,Brown,Female,she/her,41,1983-10-31,Sales,Commercial,1,Director,"New York, NY",,84416,True,0.096,True,0.0255,Full-time,Active,2024-10-31,,White,Married,Bachelor,Monthly,False,False,CC1016,0.5,Non-exempt,False,Not in plan,False,1,2025-06-30,0,,2024-11-30,1,2.84,84416,59.83343227669941,0.3812576355569238
711,Robin,Garcia,Female,she/her,27,1997-11-30,Product,Tech,3,Director,"Austin, TX",,99926,False,0.0,True,0.0953,Full-time,Active,2024-11-30,,Asian,Married,Bachelor,Monthly,False,False,CC1012,1.0,Exempt,False,Not in plan,False,0,,0,,2024-11-30,0,2.65,99926,53.33941763090776,0.5023571884022738
712,Drew,Rodriguez,Male,she/her,27,1997-11-30,Marketing,Commercial,1,Senior Manager,Remote,,82794,False,0.0,True,0.0684,Full-time,Active,2024-11-30,,Black,Divorced,Bachelor,Monthly,False,False,CC1003,1.0,Non-exempt,False,Not in plan,False,0,,0,,2024-11-30,0,3.24,82794,63.30814998002918,0.3869799162051794
713,Morgan,Jones,Male,he/him,35,1989-11-30,Sales,Commercial,1,Senior Analyst,"Austin, TX",,81735,True,0.148,True,0.0157,Part-time,Active,2024-11-30,,White,Married,Bachelor,Monthly,False,False,CC1019,1.0,Non-exempt,True,In plan,False,1,2024-12-30,0,,2024-11-30,0,4.42,81735,84.9587818259449,0.1346318637440168
714,Morgan,Miller,Male,he/him,39,1985-11-30,Finance,Corporate,3,Senior Manager,"New York, NY",,93462,False,0.0,True,0.0437,Full-time,Active,2024-11-30,,Hispanic,Divorced,Master,Monthly,True,False,CC1017,1.0,Exempt,False,Not in plan,False,2,2025-07-30,0,,2024-11-30,0,2.57,93462,54.74272149904383,0.4791913287363201
715,Jamie,Rodriguez,Non-binary,he/him,28,1996-11-30,Sales,Commercial,2,Director,Remote,,93967,True,0.054,True,0.0817,Full-time,Active,2024-11-30,,Hispanic,Divorced,Bachelor,Monthly,False,False,CC1019,0.8,Exempt,False,Not in plan,False,1,2025-01-30,0,,2024-11-30,0,2.07,93967,40.404295630960256,0.5714983625671028
716,Robin,Brown,Male,he/him,45,1979-11-30,Customer Success,Commercial,1,Analyst,"Austin, TX",,78761,False,0.0,True,0.0618,Full-time,Terminated,2024-11-30,2024-12-30,Other,Married,Bachelor,Monthly,False,False,CC1017,1.0,Non-exempt,False,Not in plan,False,3,2025-05-30,0,,2024-11-30,0,3.16,78761,66.58969876020443,0.3671981951443898
717,Drew,Davis,Male,he/him,35,1989-11-30,Sales,Commercial,1,Director,"Seattle, WA",,90517,True,0.144,True,0.0593,Full-time,Active,2024-11-30,,Hispanic,Married,Bachelor,Monthly,False,False,CC1010,0.8,Non-exempt,False,Not in plan,False,1,2025-08-30,0,,2024-11-30,0,3.28,90517,65.08224415784929,0.32122552003964205
718,Alex,Smith,Male,he/him,33,1991-11-30,Support,Tech,1,Senior Analyst,"Austin, TX",,66506,True,0.056,False,0.0,Full-time,Active,2024-11-30,,Asian,Divorced,Bachelor,Monthly,False,False,CC1007,1.0,Non-exempt,False,Not in plan,False,0,,0,,2024-11-30,0,3.07,66506,63.531763530724874,0.30216881390198225
719,Cameron,Smith,Male,she/her,22,2002-11-30,Product,Tech,1,VP,"New York, NY",,94507,False,0.0,True,0.0416,Contractor,Active,2024-11-30,,White,Single,PhD,Monthly,False,False,CC1015,1.0,Non-exempt,False,Not in plan,False,0,,0,,2024-11-30,0,2.59,94507,57.290072645512254,0.38939239652712687
720,Jamie,Brown,Female,she/her,25,1999-11-30,Sales,Commercial,1,Director,"San Francisco, CA",,90216,True,0.125,True,0.0667,Full-time,Active,2024-11-30,,White,Married,Bachelor,Monthly,False,False,CC1017,1.0,Non-exempt,False,Not in plan,False,0,,0,,2024-11-30,0,2.18,90216,46.56906386042789,0.6010233650556721
721,Morgan,Williams,Male,he/him,38,1986-11-30,Support,Tech,1,Senior Manager,"Seattle, WA",,70343,False,0.0,True,0.0398,Full-time,Active,2024-11-30,,White,Single,Bachelor,Monthly,False,True,CC1014,1.0,Non-exempt,False,Not in plan,False,1,2025-04-30,0,,2024-11-30,0,2.08,70343,41.779759313891624,0.5852955031638104
722,Morgan,Brown,Female,he/him,37,1987-11-30,Finance,Corporate,2,VP,"Austin, TX",,73671,True,0.176,True,0.0237,Full-time,Active,2024-11-30,,Hispanic,Married,Bachelor,Monthly,False,False,CC1018,1.0,Exempt,False,Not in plan,False,4,2025-09-30,0,,2024-11-30,0,2.58,73671,51.37265727142394,0.512912584570843
723,Jordan,Brown,Female,he/him,25,1999-11-30,Product,Tech,3,Senior Director,"Seattle, WA",,103356,False,0.0,True,0.049,Full-time,Active,2024-11-30,,Hispanic,Married,Bachelor,Monthly,False,False,CC1019,1.0,Exempt,True,In plan,False,0,,0,,2024-11-30,0,2.67,103356,45.09335482469328,0.5913145007670766
724,Drew,Smith,Male,she/her,41,1983-11-30,Sales,Commercial,3,Manager,Remote,,78528,False,0.0,True,0.0818,Full-time,Terminated,2024-11-30,2024-12-30,White,Married,Associate,Monthly,False,False,CC1019,1.0,Exempt,False,Not in plan,False,1,2025-02-28,0,,2024-11-30,0,3.73,78528,81.85648926466598,0.20832252193913178
1,Casey,Garcia,Female,he/him,35,1985-10-30,Customer Success,Commercial,1,Senior Analyst,"Seattle, WA",,77073,False,0.0,True,0.0993,Full-time,Active,2020-10-30,,White,Single,High School,Monthly,False,False,CC1015,1.0,Non-exempt,True,In plan,False,2,2021-03-30,0,,2024-12-31,50,2.46,89927,48.002074091792416,0.5575080111407941
2,Jamie,Jones,Male,he/him,34,1985-10-30,Sales,Commercial,1,Senior Analyst,"Seattle, WA",,95981,True,0.068,True,0.0131,Contractor,Active,2019-10-30,,Black,Married,Bachelor,Monthly,False,False,CC1017,0.8,Non-exempt,False,Not in plan,False,2,2020-05-30,0,,2024-12-31,62,1.3,114234,15.79751236649549,0.8073733894156381
3,Morgan,Johnson,Female,she/her,34,1986-09-30,Sales,Commercial,1,Director,"San Francisco, CA",,93771,False,0.0,True,0.0279,Full-time,Active,2020-09-30,,White,Married,Bachelor,Monthly,False,False,CC1006,1.0,Non-exempt,False,Not in plan,False,1,2021-04-30,0,,2024-12-31,51,3.97,112775,76.92405601106451,0.22403481726406532
6,Riley,Garcia,Female,he/him,33,1987-02-28,Sales,Commercial,1,Analyst,"New York, NY",,74938,False,0.0,True,0.013,Full-time,Active,2020-02-29,,White,Married,Bachelor,Monthly,False,False,CC1003,1.0,Non-exempt,False,Not in plan,False,3,2020-03-29,0,,2024-12-31,58,3.65,88776,68.83170228304414,0.32642244795331016
7,Riley,Williams,Female,she/her,34,1986-08-30,Engineering,Tech,2,Senior Manager,Remote,,115613,False,0.0,True,0.0854,Full-time,Active,2020-08-30,,White,Single,Bachelor,Monthly,False,False,CC1015,0.8,Exempt,False,Not in plan,False,0,,0,,2024-12-31,52,4.23,137272,89.76252875115793,0.1708738809357066
8,Morgan,Jones,Female,he/him,40,1980-01-30,Product,Tech,3,Senior Director,"Seattle, WA",,98286,False,0.0,True,0.0245,Part-time,Active,2020-01-30,,White,Single,Associate,Monthly,False,True,CC1013,1.0,Exempt,False,Not in plan,False,0,,0,,2024-12-31,59,3.99,105476,73.38862534037695,0.26898372776276397
9,Casey,Smith,Female,he/him,43,1978-04-30,Customer Success,Commercial,1,Senior Manager,"Austin, TX",,64858,False,0.0,True,0.0631,Contractor,Active,2021-04-30,,White,Divorced,Bachelor,Monthly,False,False,CC1014,1.0,Non-exempt,False,Not in plan,False,0,,0,,2024-12-31,44,3.39,69240,72.7003167129526,0.26068738458759433
10,Alex,Smith,Non-binary,he/him,38,1983-02-28,Customer Success,Commercial,4,Director,"Austin, TX",,67557,False,0.0,False,0.0,Part-time,Active,2021-02-28,,Black,Single,Master,Monthly,False,False,CC1009,0.5,Exempt,False,Not in plan,False,0,,0,,2024-12-31,46,2.88,72435,53.699715361118784,0.5122160206567119
11,Riley,Davis,Male,she/her,36,1984-02-29,HR,Corporate,3,VP,"New York, NY",,79205,False,0.0,False,0.0,Part-time,Terminated,2020-02-29,2025-01-29,White,Married,Bachelor,Monthly,False,False,CC1013,0.8,Exempt,False,Not in plan,False,1,2020-09-29,0,,2024-12-31,58,3.24,95164,69.19785698794865,0.28476418780202045
15,Taylor,Jones,Female,she/her,25,1996-04-30,Sales,Commercial,1,Senior Director,"San Francisco, CA",,95321,True,0.152,True,0.0387,Full-time,Active,2021-04-30,,Hispanic,Married,Bachelor,Monthly,False,False,CC1012,0.5,Non-exempt,True,In plan,False,2,2021-12-30,0,,2024-12-31,44,1.0,107131,14.377811804968932,0.8354465454777189
18,Jordan,Wilson,Male,she/her,37,1983-08-30,Product,Tech,3,Analyst,Remote,,93920,False,0.0,True,0.0439,Full-time,Active,2020-08-30,,White,Married,Bachelor,Monthly,False,False,CC1002,1.0,Exempt,False,Not in plan,False,3,2020-11-30,0,,2024-12-31,52,2.57,111397,45.14473225635547,0.5411154279224408
